id,material,name,city,city_id,country,country_id,latitude,longitude,floors_above_ground,height,number_of_purposes,rank,is_completed,is_started
3178,steel,Ernst & Young Plaza,Los Angeles,1611,US,163,34.04925919,-118.2609329,41,162.7599945,1,537,TRUE,TRUE
15113,concrete,2929 Weslayan,Houston,1593,US,163,29.73866081,-95.44116974,40,162.5,1,538,TRUE,TRUE
14540,concrete,175 West 60th Street,New York City,1641,US,163,40.77116013,-73.98668671,48,162.4600067,1,539,TRUE,TRUE
3190,steel,1700 Broadway,New York City,1641,US,163,40.76358032,-73.98226929,41,162.4600067,1,540,TRUE,TRUE
3193,steel,One America Tower,Indianapolis,1600,US,163,39.77038956,-86.16036224,38,162.4600067,1,541,TRUE,TRUE
3197,concrete,Trump Plaza Residences,Jersey City,1605,US,163,40.71974182,-74.03656769,55,162.1600037,1,542,TRUE,TRUE
3200,concrete,Westin New York at Times Square,New York City,1641,US,163,40.75759125,-73.989151,45,162.1600037,1,543,TRUE,TRUE
3427,steel,DuMont Building,New York City,1641,US,163,40.75978851,-73.97354126,42,162.1600037,1,544,TRUE,TRUE
3557,concrete,The Brooklyner,New York City,1641,US,163,40.69272995,-73.98586273,52,162,1,545,TRUE,TRUE
3202,concrete,515 Park Avenue,New York City,1641,US,163,40.76322937,-73.9691391,43,162,1,546,TRUE,TRUE
3213,concrete,Park Place Tower,Chicago,1539,US,163,41.95439911,-87.64753723,56,161.8500061,1,547,TRUE,TRUE
3219,steel,Plaza Tower,New Orleans,1636,US,163,29.94627953,-90.07647705,45,161.8500061,1,548,TRUE,TRUE
3231,steel,One North LaSalle Street,Chicago,1539,US,163,41.88233948,-87.63214111,48,161.5500031,1,549,TRUE,TRUE
3244,steel,William Green Building,Columbus,1545,US,163,39.96646881,-83.00241089,33,161.5500031,1,550,TRUE,TRUE
18644,concrete,70 Columbus,Jersey City,1605,US,163,40.71905899,-74.04058075,50,161.3899994,1,551,TRUE,TRUE
18645,concrete,90 Columbus,Jersey City,1605,US,163,40.7194519,-74.04103851,50,161.3899994,1,551,TRUE,TRUE
3248,concrete,Elysees Condominiums,Chicago,1539,US,163,41.89801025,-87.62519073,56,161.2400055,2,553,TRUE,TRUE
3252,concrete,Legg Mason Building,Baltimore,1514,US,163,39.28723145,-76.61444092,40,161.2400055,1,554,TRUE,TRUE
3254,steel,Tower at Erieview,Cleveland,1543,US,163,41.50531006,-81.68862152,40,161.2400055,1,554,TRUE,TRUE
3255,steel,First Market Tower,San Francisco,1683,US,163,37.79050827,-122.3991394,38,161.2400055,1,556,TRUE,TRUE
3256,steel,McKesson Plaza,San Francisco,1683,US,163,37.78881073,-122.4026566,38,161.2400055,1,556,TRUE,TRUE
17033,concrete,Brickell Heights South Tower,Miami,1632,US,163,25.76573944,-80.19373322,52,161.1999969,1,558,TRUE,TRUE
14025,concrete,21 West End Avenue,New York City,1641,US,163,40.77281952,-73.9903717,45,161.1999969,1,559,TRUE,TRUE
3265,concrete,Jade at Brickell Bay,Miami,1632,US,163,25.76033974,-80.18946838,49,160.9400024,1,560,TRUE,TRUE
3267,concrete,The Metropolis,New York City,1641,US,163,40.75207901,-73.97425079,48,160.9400024,1,561,TRUE,TRUE
3396,concrete,William Beaver House,New York City,1641,US,163,40.70531082,-74.01035309,47,160.7799988,1,562,TRUE,TRUE
3285,steel,Travelers Tower,Hartford,1591,US,163,41.76440811,-72.67266083,24,160.6300049,1,563,TRUE,TRUE
3286,steel,Morrison Hotel,Chicago,1539,US,163,41.88169098,-87.63059998,45,160.3300018,1,564,TRUE,TRUE
3289,steel,North American Plywood Building,New York City,1641,US,163,40.75559998,-73.97131348,41,160.3300018,1,565,TRUE,TRUE
3337,steel,Vehicle Assembly Building,Cape Canaveral,1546,US,163,28.58600998,-80.65075684,40,160.3000031,1,566,TRUE,TRUE
9345,concrete,Harrah`s Waterfront Tower,Atlantic City,1501,US,163,39.38483047,-74.42951965,44,160.0200043,2,567,TRUE,TRUE
3306,concrete,Plaza on Brickell Tower II,Miami,1632,US,163,25.76466942,-80.1905899,48,160,1,568,TRUE,TRUE
3321,steel,Hotel Pierre,New York City,1641,US,163,40.76507187,-73.97177887,44,160,1,569,TRUE,TRUE
3351,steel,767 3rd Avenue,New York City,1641,US,163,40.7542305,-73.97142792,39,160,1,570,TRUE,TRUE
3383,concrete,River Plaza,Chicago,1539,US,163,41.88988113,-87.62573242,56,159.7200012,1,571,TRUE,TRUE
3388,steel,Citibank Building,New York City,1641,US,163,40.75917053,-73.9718399,41,159.7200012,1,572,TRUE,TRUE
17083,composite,Amazon Tower I,Seattle,1680,US,163,47.61616135,-122.3400574,37,159.7200012,1,573,TRUE,TRUE
3391,steel,425 Market Street,San Francisco,1683,US,163,37.79122162,-122.3981018,38,159.6999969,1,574,TRUE,TRUE
15732,concrete,Fountain Square Tower,Evanston,2144,US,163,42.048069,-87.68132782,49,159.4100037,1,575,TRUE,TRUE
3398,steel,35 East Wacker Drive,Chicago,1539,US,163,41.88653183,-87.62676239,40,159.4100037,1,576,TRUE,TRUE
3399,composite,Pennzoil Place I,Houston,1593,US,163,29.76021957,-95.36538696,36,159.4100037,1,577,TRUE,TRUE
3400,composite,Pennzoil Place II,Houston,1593,US,163,29.76004028,-95.36578369,36,159.4100037,1,577,TRUE,TRUE
3403,steel,Mercantile Building,Dallas,1554,US,163,32.78084183,-96.79669189,31,159.4100037,1,579,TRUE,TRUE
3413,steel,Kemper Building,Chicago,1539,US,163,41.88653183,-87.62757111,41,159.1100006,1,580,TRUE,TRUE
3415,steel,825 Third Avenue,New York City,1641,US,163,40.75579834,-73.97009277,40,159.1100006,1,581,TRUE,TRUE
15154,concrete,North Squared,Miami,1632,US,163,25.76861,-80.19281006,48,159.1000061,1,582,TRUE,TRUE
3421,steel,Mather Tower,Chicago,1539,US,163,41.88764954,-87.62539673,38,158.8999939,2,583,TRUE,TRUE
3420,concrete,Atelier,New York City,1641,US,163,40.76158905,-73.99945831,46,158.8000031,1,584,TRUE,TRUE
17084,composite,Amazon Tower II,Seattle,1680,US,163,47.61491013,-122.3381882,37,158.8000031,1,585,TRUE,TRUE
3423,concrete,Santa Maria,Miami,1632,US,163,25.75547028,-80.19477844,51,158.5,1,586,TRUE,TRUE
15156,concrete,Rise,Miami,1632,US,163,25.76684952,-80.19467163,45,158.5,1,587,TRUE,TRUE
3429,steel,Three Mellon Center,Pittsburgh,1661,US,163,40.44021988,-79.99746704,41,158.5,1,588,TRUE,TRUE
3431,concrete,10 South Wacker,Chicago,1539,US,163,41.88159943,-87.63773346,40,158.5,1,589,TRUE,TRUE
3432,concrete,30 South Wacker,Chicago,1539,US,163,41.88087082,-87.63775635,40,158.5,1,589,TRUE,TRUE
3434,steel,One Federal Street,Boston,1524,US,163,42.35630035,-71.0568924,38,158.5,1,591,TRUE,TRUE
3439,steel,26 Broadway,New York City,1641,US,163,40.70529175,-74.01300812,31,158.5,1,592,TRUE,TRUE
3460,steel,Newsweek Building,New York City,1641,US,163,40.75770187,-73.97609711,42,158,1,593,TRUE,TRUE
3485,concrete,RRI Energy Plaza,Houston,1593,US,163,29.75695038,-95.36554718,36,158,1,594,TRUE,TRUE
3454,concrete,The Residences at the Ritz-Carlton,Philadelphia,1657,US,163,39.95153046,-75.16500854,46,157.8899994,1,595,TRUE,TRUE
3479,steel,The Downtown Club,New York City,1641,US,163,40.70608902,-74.01570892,39,157.8899994,2,596,TRUE,TRUE
3452,concrete,Palms Place,Las Vegas,1610,US,163,36.11408997,-115.1987,50,157.7599945,2,597,TRUE,TRUE
3507,concrete,The Columbian,Chicago,1539,US,163,41.86769867,-87.62458801,47,157.6600037,1,598,TRUE,TRUE
3510,steel,Deutsche Bank,New York City,1641,US,163,40.70965958,-74.0134201,39,157.5800018,1,599,TRUE,TRUE
3514,steel,TCW Tower,Los Angeles,1611,US,163,34.04682159,-118.2630463,37,157.5800018,1,600,TRUE,TRUE
2622,concrete,785 8th Avenue,New York City,1641,US,163,40.76102066,-73.98747253,42,157.4400024,1,601,TRUE,TRUE
3530,composite,191 North Wacker Drive,Chicago,1539,US,163,41.88534927,-87.63665009,37,157.4100037,1,602,TRUE,TRUE
3518,concrete,Highpoint Condominiums,New York City,1641,US,163,40.7485199,-73.97360992,49,157.2799988,1,603,TRUE,TRUE
15155,concrete,"EAST, Miami",Miami,1632,US,163,25.76675987,-80.19273376,41,157.2799988,2,604,TRUE,TRUE
3524,steel,Union Bank Plaza,Los Angeles,1611,US,163,34.05316925,-118.2573776,40,157.2799988,1,605,TRUE,TRUE
3531,concrete,Frost Bank Tower,Austin,1510,US,163,30.26633072,-97.74295807,33,157.1999969,1,606,TRUE,TRUE
3533,concrete,401 East Ontario Street,Chicago,1539,US,163,41.89329147,-87.61673737,51,156.9700012,1,607,TRUE,TRUE
3545,steel,Sterling Drug Company Building,New York City,1641,US,163,40.75070953,-73.97923279,41,156.9700012,1,608,TRUE,TRUE
3529,steel,Seagram Building,New York City,1641,US,163,40.75844955,-73.97223663,38,156.9700012,1,609,TRUE,TRUE
3554,composite,Park Avenue West,Portland,1656,US,163,45.51934814,-122.6810226,30,156.9700012,2,610,TRUE,TRUE
3558,concrete,The Streeter,Chicago,1539,US,163,41.89241028,-87.61882782,50,156.6699982,1,611,TRUE,TRUE
3568,steel,Rainier Tower,Seattle,1680,US,163,47.60879898,-122.334343,31,156.6699982,1,612,TRUE,TRUE
2643,concrete,1214 Fifth Avenue,New York City,1641,US,163,40.79124069,-73.95233917,43,156.4100037,2,613,TRUE,TRUE
3572,concrete,600 North Lake Shore Drive - South Tower,Chicago,1539,US,163,41.89292145,-87.61482239,47,156.3600006,1,614,TRUE,TRUE
3577,steel,Mid-Continent Tower,Tulsa,1706,US,163,36.15272141,-95.98886871,36,156.3600006,1,615,TRUE,TRUE
3580,steel,Bank of New York Building,New York City,1641,US,163,40.70642853,-74.00913239,31,156.3600006,1,616,TRUE,TRUE
3569,concrete,Park Tower Condominiums,Chicago,1539,US,163,41.98014832,-87.65471649,54,156.3099976,1,617,TRUE,TRUE
3592,concrete,The Ivy,Miami,1632,US,163,25.77042961,-80.19515991,45,156.1600037,1,618,TRUE,TRUE
3575,steel,Millennium Towers North,New York City,1641,US,163,40.75355148,-73.98934174,44,156.0599976,1,619,TRUE,TRUE
3598,steel,One Hanson Place,New York City,1641,US,163,40.68548965,-73.97763062,42,156.0599976,1,620,TRUE,TRUE
3601,steel,1407 Broadway,New York City,1641,US,163,40.75342178,-73.98764038,41,156.0599976,1,621,TRUE,TRUE
3602,steel,International Building,New York City,1641,US,163,40.75915146,-73.9777298,41,156.0599976,1,621,TRUE,TRUE
3600,steel,LaSalle-Wacker Building,Chicago,1539,US,163,41.88653183,-87.63210297,41,156.0599976,1,621,TRUE,TRUE
3606,steel,437 Madison Avenue,New York City,1641,US,163,40.75740051,-73.97535706,40,156.0599976,1,624,TRUE,TRUE
3603,steel,Bryan Tower,Dallas,1554,US,163,32.78527832,-96.79638672,40,156.0599976,1,624,TRUE,TRUE
3608,composite,Fourth and Madison Building,Seattle,1680,US,163,47.60565948,-122.3331375,40,156.0599976,1,624,TRUE,TRUE
3605,steel,PNC Tower,Louisville,1620,US,163,38.2562294,-85.75789642,40,156.0599976,1,624,TRUE,TRUE
3620,steel,Continental Building,New York City,1641,US,163,40.75466156,-73.98645782,42,155.7599945,1,628,TRUE,TRUE
3621,steel,1155 Avenue of the Americas,New York City,1641,US,163,40.7566185,-73.98335266,40,155.7599945,1,629,TRUE,TRUE
3622,steel,K & L Gates Center,Pittsburgh,1661,US,163,40.44200134,-79.99993896,39,155.7599945,1,630,TRUE,TRUE
20763,steel,B4 Tower,New York City,1641,US,163,40.68281937,-73.97406006,54,155.75,1,631,TRUE,TRUE
3638,steel,Harris Bank Bank Addition II,Chicago,1539,US,163,41.8802681,-87.63197327,35,155.4499969,1,632,TRUE,TRUE
3633,concrete,Liberty Plaza,New York City,1641,US,163,40.70735931,-74.00821686,45,155.3899994,1,633,TRUE,TRUE
3664,steel,Bank of America Building,Baltimore,1514,US,163,39.28921127,-76.61402893,37,155.1499939,1,634,TRUE,TRUE
3675,concrete,KOIN Center,Portland,1656,US,163,45.51314926,-122.6775589,31,155.1499939,1,635,TRUE,TRUE
3819,concrete,Hudson Greene East Tower,Jersey City,1605,US,163,40.71456909,-74.03504944,48,155.1399994,1,636,TRUE,TRUE
3647,concrete,215 West,Chicago,1539,US,163,41.88302994,-87.634552,50,155.0599976,1,637,TRUE,TRUE
13980,concrete,BrickellHouse,Miami,1632,US,163,25.76038933,-80.1902771,48,155.0399933,1,638,TRUE,TRUE
3688,concrete,Renaissance Center 100 Tower,Detroit,1559,US,163,42.32907867,-83.04032135,39,155,1,639,TRUE,TRUE
3689,concrete,Renaissance Center 200 Tower,Detroit,1559,US,163,42.32955933,-83.03929138,39,155,1,639,TRUE,TRUE
3690,concrete,Renaissance Center 300 Tower,Detroit,1559,US,163,42.32878876,-83.03871155,39,155,1,639,TRUE,TRUE
3691,concrete,Renaissance Center 400 Tower,Detroit,1559,US,163,42.32836151,-83.03974915,39,155,1,639,TRUE,TRUE
3695,concrete,The Westin Virginia Beach Town Center & Residences,Virginia Beach,1716,US,163,36.84152985,-76.13604736,38,154.8399963,2,643,TRUE,TRUE
14399,concrete,The Couture,Milwaukee,1634,US,163,43.03731155,-87.8995285,44,154.5299988,1,644,TRUE,TRUE
3703,steel,One Beacon Street,Boston,1524,US,163,42.35847855,-71.06082153,36,154.5,1,645,TRUE,TRUE
3737,steel,United Nations Secretariat Building,New York City,1641,US,163,40.74893951,-73.96801758,39,154.3000031,1,646,TRUE,TRUE
3706,steel,810 7th Avenue,New York City,1641,US,163,40.76293182,-73.98258209,41,154.2299957,1,647,TRUE,TRUE
3707,steel,10 Universal City Plaza,Los Angeles,1611,US,163,34.13824081,-118.3618927,36,154.2299957,1,648,TRUE,TRUE
3711,concrete,400 East Ohio Street,Chicago,1539,US,163,41.89284897,-87.61737823,50,154,1,649,TRUE,TRUE
3712,concrete,The Beach Club Tower 2,Hallandale Beach,1588,US,163,25.98493958,-80.11831665,50,153.9299927,1,650,TRUE,TRUE
3735,steel,One United Nations Plaza,New York City,1641,US,163,40.75048828,-73.9691925,39,153.9299927,2,651,TRUE,TRUE
3736,steel,Two United Nations Plaza,New York City,1641,US,163,40.75083923,-73.9695816,39,153.9299927,2,651,TRUE,TRUE
3757,steel,One Indiana Square,Indianapolis,1600,US,163,39.77037048,-86.15550995,37,153.6199951,1,653,TRUE,TRUE
3773,composite,Fifth Street Towers II,Minneapolis,1627,US,163,44.97826004,-93.268013,36,153.4700012,1,654,TRUE,TRUE
3775,steel,Vern Riffe Center for Govermnment and the Arts,Columbus,1545,US,163,39.96035004,-83.00084686,33,153.4700012,1,655,TRUE,TRUE
3765,steel,Johns-Manville Building,New York City,1641,US,163,40.75120163,-73.98004913,43,153.3200073,1,656,TRUE,TRUE
3768,steel,Bank of America Plaza,Charlotte,1544,US,163,35.22661972,-80.84324646,40,153.3200073,1,657,TRUE,TRUE
3769,steel,60 Broad Street,New York City,1641,US,163,40.70534134,-74.01206207,39,153.3200073,1,658,TRUE,TRUE
3770,steel,Carbide & Carbon Building,Chicago,1539,US,163,41.88660049,-87.62480164,37,153.3200073,1,659,TRUE,TRUE
3771,steel,Lefcourt National Building,New York City,1641,US,163,40.75416946,-73.97981262,37,153.3200073,1,659,TRUE,TRUE
3772,steel,State Street Financial Center,Boston,1524,US,163,42.35274887,-71.05838776,36,153.3200073,1,661,TRUE,TRUE
15157,concrete,Reach,Miami,1632,US,163,25.76787949,-80.19261169,44,153.3000031,1,662,TRUE,TRUE
9225,concrete,Met 2 Marriott Marquis,Miami,1632,US,163,25.77131081,-80.18913269,41,153.0700073,1,663,TRUE,TRUE
3794,steel,El Paso Energy Building,Houston,1593,US,163,29.75785065,-95.36737823,33,153,1,664,TRUE,TRUE
3777,concrete,One Superior Place,Chicago,1539,US,163,41.89543152,-87.62905121,52,152.9100037,1,665,TRUE,TRUE
3820,concrete,Hudson Greene West Tower,Jersey City,1605,US,163,40.7146492,-74.03578186,48,152.8200073,1,666,TRUE,TRUE
3801,concrete,Sheraton New York,New York City,1641,US,163,40.76234818,-73.98156738,51,152.7100067,1,667,TRUE,TRUE
3803,concrete,Wind,Miami,1632,US,163,25.77058029,-80.19393158,41,152.7100067,1,668,TRUE,TRUE
3804,concrete,120 North LaSalle,Chicago,1539,US,163,41.88375092,-87.63298035,39,152.7100067,1,669,TRUE,TRUE
3805,steel,World Apparel Center,New York City,1641,US,163,40.75421906,-73.98758698,39,152.7100067,1,669,TRUE,TRUE
3807,composite,10 South LaSalle,Chicago,1539,US,163,41.8816185,-87.63282013,37,152.7100067,1,671,TRUE,TRUE
3809,concrete,One Park Place,Houston,1593,US,163,29.75419998,-95.36116791,37,152.7100067,1,671,TRUE,TRUE
3811,concrete,Viewpoint,Atlanta,1509,US,163,33.77788162,-84.38382721,36,152.6999969,1,673,TRUE,TRUE
9212,steel,International Gem Tower,New York City,1641,US,163,40.75722885,-73.98081207,34,152.6600037,1,674,TRUE,TRUE
3096,concrete,1450 BRICKELL,Miami,1632,US,163,25.75863075,-80.19300079,34,152.5299988,1,675,TRUE,TRUE
9975,concrete,One Columbus Place Tower I,New York City,1641,US,163,40.76893997,-73.98542023,49,152.3999939,1,676,TRUE,TRUE
9976,concrete,One Columbus Place Tower II,New York City,1641,US,163,40.76935959,-73.98590088,49,152.3999939,1,676,TRUE,TRUE
3825,concrete,Sky Las Vegas,Las Vegas,1610,US,163,36.13880157,-115.1613388,45,152.3999939,1,678,TRUE,TRUE
17527,concrete,Paraiso Bayviews,Miami,1632,US,163,25.80690002,-80.18740845,44,152.3999939,1,679,TRUE,TRUE
3838,steel,1818 Market Street,Philadelphia,1657,US,163,39.95294952,-75.1710434,40,152.3999939,1,680,TRUE,TRUE
3835,steel,28 State Street,Boston,1524,US,163,42.35937881,-71.05737305,40,152.3999939,1,680,TRUE,TRUE
3847,steel,Telesis Tower,San Francisco,1683,US,163,37.7892189,-122.4032822,38,152.3999939,1,682,TRUE,TRUE
3855,concrete,Memorial Hermann Tower,Houston,1593,US,163,29.78256035,-95.54540253,35,152.3999939,2,683,TRUE,TRUE
3859,steel,Four World Financial Center,New York City,1641,US,163,40.71400833,-74.0160675,34,152.3999939,1,684,TRUE,TRUE
3860,steel,One America Plaza,San Diego,1677,US,163,32.7161293,-117.1687317,34,152.3999939,1,684,TRUE,TRUE
3813,concrete,The Tides,Chicago,1539,US,163,41.88669968,-87.61798859,51,152.3500061,1,686,TRUE,TRUE
3831,concrete,200 South Wacker,Chicago,1539,US,163,41.87900162,-87.63752747,41,152.3000031,1,687,TRUE,TRUE
3879,concrete,The St. James,Philadelphia,1657,US,163,39.9477005,-75.15402222,45,151.8399963,1,688,TRUE,TRUE
14316,concrete,The Modern Tower A,Fort Lee,1576,US,163,40.85226059,-73.9664917,47,151.8000031,1,689,TRUE,TRUE
14317,concrete,The Modern Tower B,Fort Lee,1576,US,163,40.8513298,-73.96704865,47,151.8000031,1,689,TRUE,TRUE
3887,steel,Barclay-Vesey Building,New York City,1641,US,163,40.71364975,-74.01306915,32,151.7899933,1,691,TRUE,TRUE
3878,concrete,Parkview West,Chicago,1539,US,163,41.89126968,-87.61724854,49,151.6399994,1,692,TRUE,TRUE
3888,steel/concrete,Ameriprise Financial Center,Minneapolis,1627,US,163,44.97526169,-93.26912689,31,151.6399994,1,693,TRUE,TRUE
3892,steel,80 Pine Street,New York City,1641,US,163,40.70606995,-74.00684357,40,151.5,1,694,TRUE,TRUE
11965,concrete,500 North Lake Shore Drive,Chicago,1539,US,163,41.89149857,-87.61477661,47,151.4900055,1,695,TRUE,TRUE
3893,concrete,Manchester Grand Hyatt Hotel,San Diego,1677,US,163,32.70959091,-117.1679535,40,151.4900055,1,696,TRUE,TRUE
3912,concrete,The Platinum,New York City,1641,US,163,40.75989151,-73.98738861,43,151.1799927,1,697,TRUE,TRUE
3913,steel,Financial Times Building,New York City,1641,US,163,40.76197052,-73.97849274,41,151.1799927,1,698,TRUE,TRUE
9358,steel,Marriott's Custom House,Boston,1524,US,163,42.35905075,-71.0535202,32,151.1799927,1,699,TRUE,TRUE
10576,steel,Guardian Building,Detroit,1559,US,163,42.32978821,-83.04615784,40,151.0299988,1,700,TRUE,TRUE
3962,steel,20 Pine,New York City,1641,US,163,40.70767975,-74.009758,38,151,1,701,TRUE,TRUE
3927,concrete,55 West Monroe,Chicago,1539,US,163,41.88039017,-87.62986755,41,150.9199982,1,702,TRUE,TRUE
3919,concrete,Ontario Place,Chicago,1539,US,163,41.89348984,-87.62779999,49,150.8800049,1,703,TRUE,TRUE
3920,concrete,Avenue Brickell Tower,Miami,1632,US,163,25.76318932,-80.19168091,47,150.8800049,1,704,TRUE,TRUE
3923,steel,333 Bush Street,San Francisco,1683,US,163,37.79064178,-122.4030304,43,150.8800049,2,705,TRUE,TRUE
3949,steel,PNC Tower,Cincinnati,1550,US,163,39.09965134,-84.51287079,31,150.8800049,1,706,TRUE,TRUE
3951,steel,John Hancock Building,Boston,1524,US,163,42.34983063,-71.07331085,26,150.8800049,1,707,TRUE,TRUE
8745,concrete,The Ritz-Carlton Residences,Chicago,1539,US,163,41.89437866,-87.6246109,40,150.8500061,1,708,TRUE,TRUE
3929,concrete,50 East Chestnut Street,Chicago,1539,US,163,41.89855957,-87.62615204,40,150.7299957,1,709,TRUE,TRUE
17094,concrete,Icon Bay,Miami,1632,US,163,25.80367088,-80.18724823,42,150.5700073,1,710,TRUE,TRUE
3978,steel,Hilton San Francisco Union Square,San Francisco,1683,US,163,37.78538895,-122.4110031,46,150.2700043,1,711,TRUE,TRUE
3981,steel,1000 Second Avenue,Seattle,1680,US,163,47.60583878,-122.3351974,40,150.2700043,1,712,TRUE,TRUE
3982,steel,First National Center,Oklahoma City,1645,US,163,35.46847153,-97.51624298,33,150.2700043,1,713,TRUE,TRUE
3997,steel,Fuller Building,New York City,1641,US,163,40.76240921,-73.97184753,42,150,1,714,TRUE,TRUE
4012,steel,One Meridian Plaza,Philadelphia,1657,US,163,39.9515686,-75.16499329,38,150,1,715,TRUE,TRUE
3991,concrete,Akoya Condominiums,Miami Beach,1622,US,163,25.84589005,-80.11965179,47,149.9600067,1,716,TRUE,TRUE
18406,steel,Loews Philadelphia Hotel,Philadelphia,1657,US,163,39.95159912,-75.16015625,36,149.9600067,1,717,TRUE,TRUE
4049,steel,Pacific Gas & Electric Building,San Francisco,1683,US,163,37.79179001,-122.395668,34,149.9600067,1,718,TRUE,TRUE
4055,composite,Target Plaza South,Minneapolis,1627,US,163,44.97364044,-93.27631378,33,149.8899994,1,719,TRUE,TRUE
3992,concrete,200 Riverside Boulevard At Trump Place,New York City,1641,US,163,40.77920151,-73.9878006,46,149.8099976,1,720,TRUE,TRUE
17086,concrete,The Bond at Brickell,Miami,1632,US,163,25.76283073,-80.19255829,44,149.6999969,1,721,TRUE,TRUE
14022,concrete,1 West End Avenue,New York City,1641,US,163,40.77223969,-73.99082947,41,149.6600037,1,722,TRUE,TRUE
4075,concrete,Chelsea Stratus,New York City,1641,US,163,40.74391937,-73.99259949,40,149.6600037,1,723,TRUE,TRUE
4077,concrete,Twelve Centennial Park Tower I,Atlanta,1509,US,163,33.76502991,-84.38807678,39,149.6600037,1,724,TRUE,TRUE
9075,concrete,CBS Building,New York City,1641,US,163,40.76123047,-73.97875977,38,149.6600037,1,725,TRUE,TRUE
4078,steel,Constellation Place,Los Angeles,1611,US,163,34.05707169,-118.4175262,35,149.5,1,726,TRUE,TRUE
9004,concrete,235 West Van Buren,Chicago,1539,US,163,41.87657928,-87.63469696,46,149.4100037,1,727,TRUE,TRUE
12095,concrete,One South Halsted,Chicago,1539,US,163,41.88145065,-87.64678192,44,149.3500061,1,728,TRUE,TRUE
9509,concrete,Fifth Third Center,Nashville,1640,US,163,36.16378021,-86.78018188,30,149.3500061,1,729,TRUE,TRUE
4083,concrete,Hess Tower,Houston,1593,US,163,29.75461006,-95.35974884,29,149.3500061,1,730,TRUE,TRUE
9797,steel,33 Arch Street,Boston,1524,US,163,42.35618973,-71.05818939,33,149.0500031,1,731,TRUE,TRUE
12745,concrete,Hyatt Regency Denver at the Colorado Convention Center,Denver,1556,US,163,39.74356079,-104.9938507,37,149,1,732,TRUE,TRUE
9810,steel,One Rockefeller Plaza,New York City,1641,US,163,40.75798035,-73.97889709,34,149,1,733,TRUE,TRUE
9290,concrete,The Bristol,Chicago,1539,US,163,41.89896011,-87.62628937,42,148.7400055,1,734,TRUE,TRUE
9006,concrete,1075 Peachtree Office Tower,Atlanta,1509,US,163,33.78382111,-84.38259888,38,148.7400055,1,735,TRUE,TRUE
9021,steel,333 Wacker Drive,Chicago,1539,US,163,41.88610077,-87.63604736,36,148.5700073,1,736,TRUE,TRUE
9929,steel,50 California Street,San Francisco,1683,US,163,37.79413986,-122.3975601,37,148.4400024,1,737,TRUE,TRUE
9675,composite,Henry M. Jackson Federal Building,Seattle,1680,US,163,47.60459137,-122.3354568,37,148.4400024,1,737,TRUE,TRUE
9508,steel,Mohegan Sun Sky Tower,Montville,1623,US,163,41.49235916,-72.08888245,34,148.4400024,1,739,TRUE,TRUE
9085,steel,555 Mission Street,San Francisco,1683,US,163,37.78858948,-122.3985291,33,148.4400024,1,740,TRUE,TRUE
4102,concrete,Espirito Santo Plaza,Miami,1632,US,163,25.76073074,-80.1916275,36,148.3999939,3,741,TRUE,TRUE
4103,steel,City Investing Building,New York City,1641,US,163,40.70986938,-74.01094055,33,148.2899933,1,742,TRUE,TRUE
4110,concrete,Park Avenue Condominiums,Atlanta,1509,US,163,33.85533142,-84.36180878,44,148.1399994,1,743,TRUE,TRUE
14278,concrete,Wolf Point West Tower,Chicago,1539,US,163,41.8876915,-87.63825226,48,148.0800018,1,744,TRUE,TRUE
4119,concrete,THEHotel,Las Vegas,1610,US,163,36.09294891,-115.1778336,43,147.9299927,1,745,TRUE,TRUE
4121,concrete,Terminus 100,Atlanta,1509,US,163,33.8443985,-84.37103271,26,147.9100037,1,746,TRUE,TRUE
9830,steel,Grant Building,Pittsburgh,1661,US,163,40.4376297,-79.99739838,40,147.8300018,1,747,TRUE,TRUE
9016,steel,McGraw-Hill Building,New York City,1641,US,163,40.75762177,-73.99157715,33,147.8300018,1,748,TRUE,TRUE
14319,concrete,99 Washington Street,New York City,1641,US,163,40.70822906,-74.01416779,50,147.7799988,1,749,TRUE,TRUE
13536,concrete,Regalia,Sunny Isles Beach,1686,US,163,25.95690918,-80.11934662,43,147.75,1,750,TRUE,TRUE
12770,steel,One US Bank Plaza,St. Louis,1693,US,163,38.62997055,-90.19090271,35,147.6000061,1,751,TRUE,TRUE
9930,concrete,St. Regis San Francisco,San Francisco,1683,US,163,37.78636932,-122.4015198,42,147.5299988,2,752,TRUE,TRUE
4123,steel/concrete,Brickell World Plaza at 600 Brickell,Miami,1632,US,163,25.76755905,-80.19082642,40,147.5299988,1,753,TRUE,TRUE
9597,concrete,"The Residences at the Ritz Carlton, Westchester - North Tower",White Plains,1723,US,163,41.03348923,-73.76799011,44,147.5200043,1,754,TRUE,TRUE
9598,concrete,"The Residences at the Ritz Carlton, Westchester - South Tower",White Plains,1723,US,163,41.03279114,-73.76731873,44,147.5200043,2,754,TRUE,TRUE
4124,steel,Miami Center,Miami,1632,US,163,25.77223969,-80.18672943,34,147.5200043,1,756,TRUE,TRUE
9566,composite,1 Bank of America Center,Charlotte,1544,US,163,35.22650909,-80.84079742,32,147.5200043,1,757,TRUE,TRUE
18647,concrete,Trump Bay Street,Jersey City,1605,US,163,40.71989822,-74.03549957,50,147.5,1,758,TRUE,TRUE
